"amount","freq","HPA","ask1","ask2","ask3","control","treatment","ask","ratio","size","gave","sizeno","years","couple","female","redcty","bluecty","askd1","askd2","askd3","cases","nonlit","ratio2","ratio3","size25","size50","size100","MRM2","dormant","ltmedMRA","red0","blue0","close25","amountchange"
0,1,30,35,45,55,0,1,2,3,3,0,0,1,0,0,0,1,0,1,0,3,4,0,1,0,0,1,8,1,1,0,1,0,-30
0,2,100,125,160,190,0,1,3,3,1,0,0,1,0,0,0,1,0,0,1,3,4,0,1,1,0,0,2,0,0,0,1,0,-100
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-25
0,1,75,85,110,130,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,8,1,0,1,0,0,-75
0,2,100,125,160,190,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,4,0,0,0,1,0,-100
0,2,25,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,5,0,1,0,1,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,5,0,0,0,0,0,8,1,1,0,1,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,8,1,1,0,1,0,-25
0,1,15,25,35,50,0,1,1,2,2,0,0,1,0,1,0,1,1,0,0,2,1,1,0,0,1,0,8,1,1,0,1,0,-15
0,2,200,250,315,375,0,1,3,2,2,0,0,1,0,1,0,1,0,0,1,2,5,1,0,0,1,0,4,0,0,0,1,0,-200
0,6,18,25,35,50,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,-18
0,1,30,35,45,55,0,1,3,1,4,0,1,1,0,0,0,1,0,0,1,2,5,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,10,25,35,50,0,1,2,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,8,1,1,1,0,0,-10
0,1,15,25,35,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,-15
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,8,1,1,0,1,0,-25
0,1,50,55,70,85,0,1,1,1,4,0,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,8,1,0,0,1,0,-50
0,1,40,45,60,70,0,1,3,3,1,0,0,1,0,0,,,0,0,1,0,0,0,1,1,0,0,8,1,0,0,1,0,-40
0,1,10,25,35,50,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,1,0,1,0,-10
0,2,25,35,45,55,0,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,-25
0,1,30,35,45,55,0,1,2,2,3,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,1,8,1,1,1,0,0,-30
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,100,125,160,190,0,1,3,1,3,0,0,1,0,1,1,0,0,0,1,1,3,0,0,0,0,1,8,1,0,0,1,0,-100
0,1,30,35,45,55,0,1,1,2,4,0,1,1,0,1,0,1,1,0,0,1,3,1,0,0,0,0,8,1,1,0,1,0,-30
25,10,25,35,45,55,0,1,3,2,3,1,0,1,0,0,0,1,0,0,1,1,3,1,0,0,0,1,0,0,1,0,1,0,0
0,1,30,35,45,55,0,1,3,3,4,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,2,3,4,0,1,1,0,0,1,0,0,1,0,1,3,0,1,0,0,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,1,3,4,0,1,1,0,1,1,0,1,0,0,1,4,0,1,0,0,0,8,1,1,1,0,1,-30
0,1,30,35,45,55,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,4,0,0,1,0,0,8,1,1,1,0,1,-30
0,3,75,85,110,130,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,-75
0,1,30,35,45,55,0,1,2,3,3,0,0,1,0,0,0,1,0,1,0,3,1,0,1,0,0,1,8,1,1,1,0,0,-30
0,2,50,55,70,85,0,1,3,2,1,0,0,1,1,0,0,1,0,0,1,0,4,1,0,1,0,0,8,1,0,1,0,1,-50
0,1,25,35,45,55,0,1,3,2,2,0,0,1,0,1,0,1,0,0,1,1,3,1,0,0,1,0,8,1,1,0,1,0,-25
0,1,30,35,45,55,0,1,3,3,3,0,0,1,0,0,0,1,0,0,1,0,4,0,1,0,0,1,8,1,1,1,0,1,-30
0,1,30,35,45,55,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,2,1,1,0,1,0,0,8,1,1,0,1,0,-30
0,1,50,55,70,85,0,1,2,3,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,8,1,0,0,1,0,-50
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,1,0,1,0,-25
0,2,20,25,35,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,-20
0,1,30,35,45,55,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,4,5,0,0,1,0,0,8,1,1,0,1,1,-30
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-25
0,1,20,25,35,50,0,1,1,3,1,0,0,1,0,1,0,1,1,0,0,2,1,0,1,1,0,0,8,1,1,0,1,0,-20
0,1,30,35,45,55,0,1,3,1,3,0,0,1,0,0,0,1,0,0,1,3,1,0,0,0,0,1,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,3,3,1,0,0,1,,,1,0,0,0,1,0,0,0,1,1,0,0,8,1,1,0,1,1,-30
0,1,30,35,45,55,0,1,2,3,3,0,0,1,0,1,0,1,0,1,0,1,4,0,1,0,0,1,8,1,1,1,0,1,-30
0,1,40,45,60,70,0,1,1,3,1,0,0,1,0,0,0,1,1,0,0,2,1,0,1,1,0,0,8,1,0,0,1,0,-40
0,1,30,35,45,55,0,1,1,3,3,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,8,1,1,0,1,0,-30
0,1,20,25,35,50,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,1,0,-20
0,1,10,25,35,50,0,1,1,1,4,0,1,1,0,0,0,1,1,0,0,4,5,0,0,0,0,0,8,1,1,0,1,1,-10
0,2,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,5,0,0,0,0,0,2,0,1,0,1,1,-25
0,2,35,45,60,70,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,0,0,5,0,0,0,1,0,-35
0,2,30,35,45,55,0,1,2,2,2,0,0,1,0,1,1,0,0,1,0,3,4,1,0,0,1,0,6,0,1,0,1,0,-12.5
0,2,35,45,60,70,0,1,3,2,3,0,0,1,0,0,1,0,0,0,1,1,3,1,0,0,0,1,5,0,0,0,1,0,-35
0,1,50,55,70,85,0,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,8,1,0,0,1,0,-50
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,1,3,2,0,0,1,0,1,0,1,1,0,0,2,6,0,1,0,1,0,8,1,1,1,0,0,-30
0,1,5,25,35,50,0,1,2,3,4,0,1,1,0,1,0,1,0,1,0,3,4,0,1,0,0,0,8,1,1,0,1,0,-5
0,2,30,35,45,55,0,1,1,2,1,0,0,1,0,1,1,0,1,0,0,3,4,1,0,1,0,0,3,0,1,0,1,0,-25
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,10,25,35,50,0,1,1,3,2,0,0,1,0,1,0,1,1,0,0,3,4,0,1,0,1,0,8,1,1,0,1,0,-10
0,1,30,35,45,55,0,1,1,2,4,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,8,1,1,0,1,1,-30
0,1,25,35,45,55,0,1,1,2,2,0,0,1,0,1,0,1,1,0,0,2,0,1,0,0,1,0,8,1,1,0,1,0,-25
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,2,3,2,0,0,1,0,0,1,0,0,1,0,1,5,0,1,0,1,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,2,3,2,0,0,1,0,1,0,1,0,1,0,3,1,0,1,0,1,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,3,1,1,0,0,1,0,1,1,0,0,0,1,2,0,0,0,1,0,0,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,1,2,4,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,8,1,1,0,1,1,-30
0,1,30,35,45,55,0,1,2,1,4,0,1,1,0,1,1,0,0,1,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,27,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,8,1,1,1,0,0,-27
0,1,60,65,85,100,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,1,0,1,0,0,-60
0,2,45,55,70,85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,-45
0,2,30,35,45,55,0,1,3,3,2,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,-25
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,25,35,45,55,0,1,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,8,1,1,1,0,1,-25
0,1,10,25,35,50,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,0,8,1,1,1,0,0,-10
0,1,30,35,45,55,0,1,3,3,1,0,0,1,0,1,1,0,0,0,1,3,4,0,1,1,0,0,8,1,1,0,1,0,-30
0,1,10,25,35,50,0,1,3,3,4,0,1,1,0,1,1,0,0,0,1,2,6,0,1,0,0,0,8,1,1,1,0,0,-10
0,1,30,35,45,55,0,1,3,3,3,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,1,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,1,3,3,0,0,1,0,1,0,1,1,0,0,3,4,0,1,0,0,1,8,1,1,0,1,0,-30
0,1,20,25,35,50,0,1,3,3,1,0,0,1,0,1,1,0,0,0,1,0,2,0,1,1,0,0,8,1,1,1,0,0,-20
0,1,15,25,35,50,0,1,2,2,3,0,0,1,0,1,1,0,0,1,0,0,4,1,0,0,0,1,8,1,1,1,0,1,-15
0,6,35,45,60,70,0,1,3,1,2,0,0,1,0,0,0,1,0,0,1,3,4,0,0,0,1,0,2,0,1,0,1,0,-15
0,2,45,55,70,85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,1,0,-45
0,1,10,25,35,50,0,1,1,2,1,0,0,1,0,1,0,1,1,0,0,3,4,1,0,1,0,0,8,1,1,0,1,0,-10
0,1,20,25,35,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,8,1,1,1,0,1,-20
0,1,15,25,35,50,0,1,2,2,2,0,0,1,0,0,1,0,0,1,0,0,4,1,0,0,1,0,8,1,1,1,0,1,-15
0,2,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,3,0,1,1,0,0,-25
0,1,50,55,70,85,0,1,3,1,4,0,1,1,1,0,1,0,0,0,1,3,1,0,0,0,0,0,8,1,0,1,0,0,-50
0,2,50,55,70,85,0,1,1,3,4,0,1,1,,,1,0,1,0,0,1,5,0,1,0,0,0,6,0,0,1,0,0,-50
0,1,10,25,35,50,0,1,2,2,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,8,1,1,0,1,0,-10
0,2,45,55,70,85,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,-45
0,1,30,35,45,55,0,1,1,1,4,0,1,1,0,0,1,0,1,0,0,0,5,0,0,0,0,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-30
0,2,15,25,35,50,0,1,1,1,2,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,1,0,6,0,1,0,1,0,-15
0,1,50,55,70,85,0,1,2,2,1,0,0,1,0,0,0,1,0,1,0,1,3,1,0,1,0,0,8,1,0,0,1,0,-50
0,1,30,35,45,55,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,60,65,85,100,0,1,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,1,0,0,1,0,-60
0,1,30,35,45,55,0,1,3,2,2,0,0,1,0,0,1,0,0,0,1,4,5,1,0,0,1,0,8,1,1,0,1,1,-30
0,2,50,55,70,85,0,1,1,3,3,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,4,0,1,1,0,1,-25
0,1,10,25,35,50,0,1,1,1,2,0,0,1,0,0,0,1,1,0,0,1,4,0,0,0,1,0,8,1,1,1,0,1,-10
0,1,10,25,35,50,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,0,0,8,1,1,1,0,1,-10
0,1,30,35,45,55,0,1,2,2,4,0,1,1,0,1,0,1,0,1,0,1,3,1,0,0,0,0,8,1,1,0,1,0,-30
0,2,35,45,60,70,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,-35
0,1,40,45,60,70,0,1,2,3,1,0,0,1,0,0,1,0,0,1,0,1,3,0,1,1,0,0,8,1,0,0,1,0,-40
0,2,30,35,45,55,0,1,3,1,2,0,0,1,0,0,1,0,0,0,1,3,4,0,0,0,1,0,2,0,1,0,1,0,-25
0,6,50,55,70,85,0,1,1,3,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,0,1,1,0,0,-20
0,1,50,55,70,85,0,1,3,2,3,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,8,1,0,1,0,0,-50
0,2,35,45,60,70,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,2,0,0,1,0,0,-35
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,0,0,0,0,0,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,3,2,1,0,0,1,0,1,0,1,0,0,1,3,4,1,0,1,0,0,8,1,1,0,1,0,-30
25,3,55,65,85,100,0,1,3,3,3,1,0,1,0,0,1,0,0,0,1,2,6,0,1,0,0,1,2,0,0,1,0,0,-30
0,1,100,125,160,190,0,1,3,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,8,1,0,0,1,0,-100
0,2,45,55,70,85,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,1,0,0,-45
0,1,30,35,45,55,0,1,3,2,3,0,0,1,1,0,1,0,0,0,1,2,1,1,0,0,0,1,8,1,1,0,1,0,-30
0,1,50,55,70,85,0,1,1,3,4,0,1,1,0,1,1,0,1,0,0,1,3,0,1,0,0,0,8,1,0,0,1,0,-50
0,1,25,35,45,55,0,1,2,2,4,0,1,1,0,0,1,0,0,1,0,1,3,1,0,0,0,0,8,1,1,0,1,0,-25
0,1,25,35,45,55,0,1,1,2,1,0,0,1,0,1,0,1,1,0,0,1,3,1,0,1,0,0,8,1,1,0,1,0,-25
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,1,0,1,0,-30
0,2,30,35,45,55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,-5
0,2,35,45,60,70,0,1,1,3,2,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,1,0,2,0,0,0,1,0,-35
55,1,50,55,70,85,0,1,1,1,3,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,8,1,0,0,1,0,5
0,2,25,35,45,55,0,1,3,2,3,0,0,1,0,1,0,1,0,0,1,1,5,1,0,0,0,1,2,0,1,1,0,0,-25
0,1,10,25,35,50,0,1,2,1,1,0,0,1,0,1,0,1,0,1,0,1,5,0,0,1,0,0,8,1,1,1,0,0,-10
0,2,30,35,45,55,0,1,2,3,4,0,1,1,0,1,1,0,0,1,0,1,3,0,1,0,0,0,3,0,1,0,1,0,-25
0,1,100,125,160,190,0,1,1,1,4,0,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,8,1,0,0,1,0,-100
0,1,50,55,70,85,0,1,1,2,2,0,0,1,0,1,0,1,1,0,0,1,5,1,0,0,1,0,8,1,0,1,0,0,-50
0,1,10,25,35,50,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,5,0,0,0,0,0,8,1,1,0,1,1,-10
0,1,30,35,45,55,0,1,2,2,3,0,0,1,0,0,1,0,0,1,0,1,4,1,0,0,0,1,8,1,1,1,0,1,-30
0,1,30,35,45,55,0,1,2,3,1,0,0,1,0,1,0,1,0,1,0,1,3,0,1,1,0,0,8,1,1,0,1,0,-30
0,1,1,25,35,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-1
0,1,10,25,35,50,0,1,3,2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,8,1,1,0,1,0,-10
0,1,15,25,35,50,0,1,2,2,1,0,0,1,0,0,1,0,0,1,0,1,3,1,0,1,0,0,8,1,1,0,1,0,-15
0,5,55,65,85,100,0,1,2,2,3,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,1,0,1,0,-25
0,2,15,25,35,50,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3,0,1,0,1,0,-10
0,1,5,25,35,50,0,1,2,1,4,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,1,1,-5
0,1,40,45,60,70,0,1,1,2,2,0,0,1,1,0,0,1,1,0,0,3,4,1,0,0,1,0,8,1,0,0,1,0,-40
0,1,30,35,45,55,0,1,3,2,2,0,0,1,0,1,0,1,0,0,1,1,5,1,0,0,1,0,8,1,1,1,0,0,-30
0,2,20,25,35,50,0,1,3,3,4,0,1,1,0,0,0,1,0,0,1,1,5,0,1,0,0,0,0,0,1,1,0,0,-20
0,1,15,25,35,50,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,8,1,1,1,0,1,-15
0,1,10,25,35,50,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,0,0,8,1,1,0,1,0,-10
0,1,15,25,35,50,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,5,0,0,1,0,0,8,1,1,1,0,0,-15
0,1,50,55,70,85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,5,0,0,0,0,0,8,1,0,0,1,1,-50
0,2,50,55,70,85,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,5,0,0,1,0,0,4,0,0,1,0,0,-50
0,1,50,55,70,85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,1,0,1,0,0,-50
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-30
0,2,25,35,45,55,0,1,3,2,3,0,0,1,0,0,0,1,0,0,1,1,3,1,0,0,0,1,4,0,1,0,1,0,-20
0,2,25,35,45,55,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0,1,4,0,0,1,0,0,2,0,1,1,0,1,-25
0,2,50,55,70,85,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,-50
0,1,25,35,45,55,0,1,1,2,4,0,1,1,0,0,1,0,1,0,0,1,5,1,0,0,0,0,8,1,1,1,0,0,-25
0,2,30,35,45,55,0,1,1,1,2,0,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,5,0,1,0,1,0,-25
0,1,30,35,45,55,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,1,1,-30
15,41,15,25,35,50,0,1,1,1,4,1,1,12,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0
0,1,100,125,160,190,0,1,3,2,1,0,0,1,0,0,0,1,0,0,1,1,5,1,0,1,0,0,8,1,0,1,0,0,-100
0,3,25,35,45,55,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,5,0,0,0,0,0,2,0,1,1,0,0,-25
0,1,10,25,35,50,0,1,2,1,2,0,0,1,0,0,1,0,0,1,0,3,4,0,0,0,1,0,8,1,1,0,1,0,-10
0,2,35,45,60,70,0,1,2,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,5,0,0,0,1,0,-35
0,2,30,35,45,55,0,1,2,1,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,-20
0,1,10,25,35,50,0,1,2,1,2,0,0,1,0,0,1,0,0,1,0,2,6,0,0,0,1,0,8,1,1,1,0,0,-10
0,1,30,35,45,55,0,1,2,3,2,0,0,1,,,1,0,0,1,0,0,1,0,1,0,1,0,8,1,1,1,0,1,-30
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,0,0,0,0,8,1,1,0,1,0,-30
0,4,45,55,70,85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,0,0,1,0,0,0,1,0,-45
0,1,20,25,35,50,0,1,3,2,2,0,0,1,0,1,1,0,0,0,1,0,4,1,0,0,1,0,8,1,1,1,0,1,-20
0,6,30,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,-20
0,2,50,55,70,85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,5,0,0,0,1,0,-50
0,1,30,35,45,55,0,1,1,1,3,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,2,1,3,0,0,1,0,0,1,0,0,1,0,3,4,0,0,0,0,1,8,1,1,0,1,0,-30
0,2,25,35,45,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,0,0,0,0,0,3,0,1,0,1,0,-25
0,1,25,35,45,55,0,1,2,3,4,0,1,1,0,0,0,1,0,1,0,3,4,0,1,0,0,0,8,1,1,0,1,0,-25
0,2,50,55,70,85,0,1,3,1,2,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,5,0,0,1,0,0,-50
0,1,40,45,60,70,0,1,3,3,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,8,1,0,1,0,0,-40
0,1,15,25,35,50,0,1,1,2,1,0,0,1,0,0,0,1,1,0,0,3,4,1,0,1,0,0,8,1,1,0,1,0,-15
0,3,25,35,45,55,0,1,3,3,2,0,0,1,0,1,0,1,0,0,1,3,4,0,1,0,1,0,2,0,1,0,1,0,-25
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,0,0,0,0,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,3,3,3,0,0,1,0,0,0,1,0,0,1,3,4,0,1,0,0,1,8,1,1,0,1,0,-30
0,3,50,55,70,85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-50
0,2,50,55,70,85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,6,0,0,1,0,0,-50
0,1,30,35,45,55,0,1,1,3,4,0,1,1,0,0,0,1,1,0,0,1,4,0,1,0,0,0,8,1,1,1,0,1,-30
0,1,25,35,45,55,0,1,2,2,4,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,8,1,1,1,0,0,-25
0,1,25,35,45,55,0,1,2,3,4,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,8,1,1,1,0,0,-25
0,1,30,35,45,55,0,1,1,2,2,0,0,1,0,1,0,1,1,0,0,1,5,1,0,0,1,0,8,1,1,1,0,0,-30
0,1,25,35,45,55,0,1,3,3,3,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,8,1,1,1,0,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-25
0,1,20,25,35,50,0,1,3,1,4,0,1,1,0,0,1,0,0,0,1,1,3,0,0,0,0,0,8,1,1,0,1,0,-20
0,2,65,75,95,120,0,1,1,1,4,0,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,-65
0,1,25,35,45,55,0,1,3,1,1,0,0,1,0,0,1,0,0,0,1,1,3,0,0,1,0,0,8,1,1,0,1,0,-25
0,1,10,25,35,50,0,1,2,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,8,1,1,0,1,0,-10
0,3,45,55,70,85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,-45
0,1,20,25,35,50,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0,3,4,0,0,1,0,0,8,1,1,0,1,0,-20
0,4,25,35,45,55,0,1,1,1,4,0,1,1,0,0,1,0,1,0,0,0,5,0,0,0,0,0,3,0,1,1,0,0,-20
0,1,30,35,45,55,0,1,3,3,3,0,0,1,0,0,1,0,0,0,1,1,3,0,1,0,0,1,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,1,3,3,0,0,1,0,0,1,0,1,0,0,3,4,0,1,0,0,1,8,1,1,0,1,0,-30
0,1,30,35,45,55,0,1,2,2,4,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,8,1,1,1,0,0,-30
0,2,35,45,60,70,0,1,2,3,4,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,6,0,0,1,0,0,-35
0,1,30,35,45,55,0,1,2,1,3,0,0,1,0,1,1,0,0,1,0,0,5,0,0,0,0,1,8,1,1,1,0,0,-30
0,1,30,35,45,55,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,3,4,0,0,1,0,0,8,1,1,0,1,0,-30
0,1,30,35,45,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,1,0,1,0,-30
